#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	3.2083	0	7	7.7917	18	11	0.5671	0.7083	0.4329	0.5374
17029558	22.3169	66	54	57.6831	134	146	1.0621	0.3951	0.4305	0.4120
14691534	36.9778	7	364	86.0222	487	130	0.8377	0.6617	0.1766	0.2788
17503968	3.0364	20	80	145.9636	229	169	0.4499	0.8637	0.6374	0.7335
11604102	63.4878	7	75	85.5122	224	156	0.6495	0.5482	0.3818	0.4501
14675480	85.6575	0	127	161.3425	374	247	0.5686	0.6532	0.4314	0.5196
16517939	43.8729	15	101	74.1271	219	133	0.7300	0.5573	0.3385	0.4212
15615595	4.0485	3	8	94.9515	107	102	0.1406	0.9309	0.8874	0.9086
17465682	28.9853	56	65	139.0147	233	224	0.6437	0.6206	0.5966	0.6084
15328538	46.2504	5	57	91.7496	195	143	0.5551	0.6416	0.4705	0.5429
16027110	32.4929	23	183	152.5071	368	208	0.6481	0.7332	0.4144	0.5295
16968134	231.3524	3	202	255.6476	689	490	0.6333	0.5217	0.3710	0.4337
14624252	72.9056	19	120	63.0944	256	155	0.8278	0.4071	0.2465	0.3070
17206865	28.3731	24	147	100.6269	276	153	0.7224	0.6577	0.3646	0.4691
15018652	26.8635	0	47	60.1365	134	87	0.5512	0.6912	0.4488	0.5442
16611361	31.9499	8	81	49.0501	162	89	0.7466	0.5511	0.3028	0.3908
15784609	46.4980	2	5	34.5020	86	83	0.6221	0.4157	0.4012	0.4083
16800892	9.8011	68	31	32.1989	73	110	1.4904	0.2927	0.4411	0.3519
16410827	106.7414	13	101	219.2586	427	339	0.5170	0.6468	0.5135	0.5725
15238161	11.6463	18	167	220.3537	399	250	0.4928	0.8814	0.5523	0.6791
17201918	173.2392	22	213	126.7608	513	322	0.7958	0.3937	0.2471	0.3036
15070402	45.1089	11	205	168.8911	419	225	0.6232	0.7506	0.4031	0.5245
15850489	4.3485	8	132	19.6515	156	32	0.9253	0.6141	0.1260	0.2091
17565376	40.7868	21	140	113.2132	294	175	0.6863	0.6469	0.3851	0.4828
16026622	10.1819	16	41	113.8181	165	140	0.4072	0.8130	0.6898	0.7463
17677002	36.8140	34	97	69.1860	203	140	0.8267	0.4942	0.3408	0.4034
15560850	4.1637	1	159	64.8363	228	70	0.7200	0.9262	0.2844	0.4351
15619330	1.2350	1	63	36.7650	101	39	0.6459	0.9427	0.3640	0.5252
15882093	114.6927	12	196	221.3073	532	348	0.6066	0.6359	0.4160	0.5030
16787536	33.5141	4	109	88.4859	231	126	0.6343	0.7023	0.3831	0.4957
TOTAL	1400.5507	487	3377	3154.4493	7932	5042	0.6637	0.6256	0.3977	0.4863
