#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	27.0597	12	3	73.9403	104	113	0.4044	0.6543	0.7110	0.6815
11604102	0.8744	1	0	23.1256	24	25	0.0781	0.9250	0.9636	0.9439
14624252	6.9066	17	207	27.0934	241	51	0.9581	0.5312	0.1124	0.1856
14675480	0.6667	2	3	23.3333	27	26	0.2099	0.8974	0.8642	0.8805
14691534	4.7725	38	2	19.2275	26	62	1.7220	0.3101	0.7395	0.4370
15018652	0.8040	2	2	51.1960	54	54	0.0890	0.9481	0.9481	0.9481
15070402	0.0000	16	1	1.0000	2	17	8.5000	0.0588	0.5000	0.1053
15238161	17.5719	95	86	53.4281	157	166	1.2648	0.3219	0.3403	0.3308
15328538	1.5527	3	3	4.4473	9	9	0.8392	0.4941	0.4941	0.4941
15560850	0.0000	10	1	4.0000	5	14	2.2000	0.2857	0.8000	0.4211
15615595	0.0000	15	0	5.0000	5	20	3.0000	0.2500	1.0000	0.4000
15619330	0.5263	11	12	32.4737	45	44	0.5228	0.7380	0.7216	0.7297
15784609	0.7913	8	18	27.2087	46	36	0.5824	0.7558	0.5915	0.6636
15850489	0.5652	2	0	8.4348	9	11	0.2850	0.7668	0.9372	0.8435
15882093	36.3445	66	2	139.6555	178	242	0.5862	0.5771	0.7846	0.6650
16026622	3.2568	7	26	22.7432	52	33	0.6972	0.6892	0.4374	0.5351
16027110	0.0000	8	3	2.0000	5	10	2.2000	0.2000	0.4000	0.2667
16410827	14.9470	30	18	115.0530	148	160	0.4253	0.7191	0.7774	0.7471
16517939	1.3464	12	6	10.6536	18	24	1.0748	0.4439	0.5919	0.5073
16611361	3.4066	3	0	16.5934	20	23	0.3203	0.7215	0.8297	0.7718
16787536	2.9069	13	3	13.0931	19	29	0.9951	0.4515	0.6891	0.5455
16800892	0.0000	6	4	8.0000	12	14	0.8333	0.5714	0.6667	0.6154
16968134	1.9132	33	5	32.0868	39	67	1.0234	0.4789	0.8227	0.6054
17029558	16.5363	35	28	35.4637	80	87	0.9942	0.4076	0.4433	0.4247
17201918	14.3802	46	8	36.6198	59	97	1.1590	0.3775	0.6207	0.4695
17206865	10.1661	37	10	34.8339	55	82	1.0394	0.4248	0.6333	0.5085
17465682	2.2089	13	44	17.7911	64	33	0.9251	0.5391	0.2780	0.3668
17503968	4.3478	19	142	2.6522	149	26	1.1097	0.1020	0.0178	0.0303
17565376	10.5497	25	51	22.4503	84	58	1.0304	0.3871	0.2673	0.3162
17677002	0.0000	11	3	10.0000	13	21	1.0769	0.4762	0.7692	0.5882
TOTAL	184.4018	596	691	873.5982	1749	1654	0.8413	0.5282	0.4995	0.5134
