#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	1.7636	42	0	6.2364	8	50	5.4705	0.1247	0.7795	0.2150
11604102	1.9153	29	5	36.0847	43	67	0.8352	0.5386	0.8392	0.6561
14624252	2.8793	71	10	26.1207	39	100	2.1508	0.2612	0.6698	0.3758
14675480	0.0000	23	0	15.0000	15	38	1.5333	0.3947	1.0000	0.5660
14691534	4.7893	192	0	26.2107	31	223	6.3480	0.1175	0.8455	0.2064
15018652	0.0000	21	0	0.0000	0	21	1.0000	0.0000	0.0000	0.0000
15070402	29.8966	105	16	126.1034	172	261	0.8773	0.4832	0.7332	0.5825
15238161	2.9222	134	2	53.0778	58	190	2.3952	0.2794	0.9151	0.4280
15328538	0.0000	64	0	12.0000	12	76	5.3333	0.1579	1.0000	0.2727
15560850	1.7119	67	0	12.2881	14	81	4.9080	0.1517	0.8777	0.2587
15615595	0.0000	80	0	1.0000	1	81	80.0000	0.0123	1.0000	0.0244
15619330	7.0001	113	0	39.9999	47	160	2.5532	0.2500	0.8511	0.3865
15784609	0.0000	20	0	3.0000	3	23	6.6667	0.1304	1.0000	0.2308
15850489	1.7371	63	0	11.2629	13	76	4.9798	0.1482	0.8664	0.2531
15882093	0.3333	116	1	43.6667	45	160	2.6074	0.2729	0.9704	0.4260
16026622	3.1656	60	0	5.8344	9	69	7.0184	0.0846	0.6483	0.1496
16027110	12.4372	90	0	88.5628	101	191	1.0142	0.4637	0.8769	0.6066
16410827	0.6985	129	0	6.3015	7	136	18.5284	0.0463	0.9002	0.0881
16517939	0.0000	96	0	1.0000	1	97	96.0000	0.0103	1.0000	0.0204
16611361	0.0000	35	0	3.0000	3	38	11.6667	0.0789	1.0000	0.1463
16787536	14.2629	69	7	30.7371	52	114	1.7358	0.2696	0.5911	0.3703
16800892	0.0000	143	4	10.0000	14	153	10.5000	0.0654	0.7143	0.1198
16968134	14.1863	98	3	55.8137	73	168	1.5779	0.3322	0.7646	0.4632
17029558	4.9907	246	2	11.0093	18	262	14.0550	0.0420	0.6116	0.0786
17201918	8.0226	266	0	29.9774	38	304	7.2111	0.0986	0.7889	0.1753
17206865	39.6778	125	37	120.3222	197	285	1.0237	0.4222	0.6108	0.4993
17465682	1.6142	92	0	9.3858	11	103	8.5104	0.0911	0.8533	0.1647
17503968	6.4752	137	81	20.5248	108	164	2.0785	0.1252	0.1900	0.1509
17565376	7.0689	172	7	19.9311	34	199	5.4726	0.1002	0.5862	0.1711
17677002	0.0000	91	1	16.0000	17	107	5.4118	0.1495	0.9412	0.2581
TOTAL	167.5487	2989	176	840.4513	1184	3997	2.8147	0.2103	0.7098	0.3244
