#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	17.3858	7	17	198.6142	233	223	0.1776	0.8906	0.8524	0.8711
17029558	70.6755	32	35	171.3245	277	274	0.4970	0.6253	0.6185	0.6219
14691534	46.4180	4	5	179.5820	231	230	0.2399	0.7808	0.7774	0.7791
17503968	38.0767	4	34	24.9233	97	67	0.7843	0.3720	0.2569	0.3039
11604102	1.4286	2	0	73.5714	75	77	0.0457	0.9555	0.9810	0.9680
14675480	100.4502	15	17	449.5498	567	565	0.2336	0.7957	0.7929	0.7943
16517939	7.3985	2	0	65.6015	73	75	0.1287	0.8747	0.8987	0.8865
15615595	118.9161	22	29	468.0839	616	609	0.2758	0.7686	0.7599	0.7642
17465682	63.4201	23	20	322.5799	406	409	0.2621	0.7887	0.7945	0.7916
15328538	21.0643	11	3	141.9357	166	174	0.2112	0.8157	0.8550	0.8349
16027110	7.8037	3	0	45.1963	53	56	0.2038	0.8071	0.8528	0.8293
16968134	72.8226	15	38	320.1774	431	408	0.2919	0.7847	0.7429	0.7632
14624252	42.9217	9	2	200.0783	245	252	0.2201	0.7940	0.8166	0.8051
17206865	32.0675	18	11	139.9325	183	190	0.3337	0.7365	0.7647	0.7503
15018652	9.6542	4	4	80.3458	94	94	0.1878	0.8547	0.8547	0.8547
16611361	3.0015	0	2	73.9985	79	77	0.0633	0.9610	0.9367	0.9487
15784609	23.7147	6	13	175.2853	212	205	0.2015	0.8551	0.8268	0.8407
16800892	11.8794	1	13	124.1206	149	137	0.1737	0.9060	0.8330	0.8680
16410827	81.6399	45	14	330.3601	426	457	0.3301	0.7229	0.7755	0.7483
15238161	91.9089	63	29	380.0911	501	535	0.3671	0.7105	0.7587	0.7338
17201918	111.0649	14	52	206.9351	370	332	0.4786	0.6233	0.5593	0.5896
15070402	38.1114	16	14	108.8886	161	163	0.4231	0.6680	0.6763	0.6722
15850489	26.4154	6	1	55.5846	83	88	0.4026	0.6316	0.6697	0.6501
17565376	82.7052	7	98	117.2948	298	207	0.6299	0.5666	0.3936	0.4645
16026622	2.8270	19	1	53.1730	57	75	0.4005	0.7090	0.9329	0.8057
17677002	32.5210	3	11	126.4790	170	162	0.2737	0.7807	0.7440	0.7619
15560850	0.9942	0	0	44.0058	45	45	0.0221	0.9779	0.9779	0.9779
15619330	24.5130	10	2	167.4870	194	202	0.1882	0.8291	0.8633	0.8459
15882093	154.4546	18	167	191.5454	513	364	0.6617	0.5262	0.3734	0.4368
16787536	59.8196	9	53	298.1804	411	367	0.2964	0.8125	0.7255	0.7665
TOTAL	1396.0743	388	685	5334.9257	7416	7119	0.3329	0.7494	0.7194	0.7341
