#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	0.0000	18	8	0.0000	8	18	3.2500	0.0000	0.0000	0.0000
17029558	0.4545	13	17	0.5455	18	14	1.6919	0.0390	0.0303	0.0341
14691534	0.0000	38	29	2.0000	31	40	2.1613	0.0500	0.0645	0.0563
17503968	0.9868	30	104	3.0132	108	34	1.2499	0.0886	0.0279	0.0424
14675480	0.0000	15	14	1.0000	15	16	1.9333	0.0625	0.0667	0.0645
17465682	0.0000	13	11	0.0000	11	13	2.1818	0.0000	0.0000	0.0000
16027110	3.3852	85	91	6.6148	101	95	1.7761	0.0696	0.0655	0.0675
16968134	0.0000	39	71	2.0000	73	41	1.5068	0.0488	0.0274	0.0351
14624252	0.0000	11	38	1.0000	39	12	1.2564	0.0833	0.0256	0.0392
17206865	3.5263	50	191	2.4737	197	56	1.2413	0.0442	0.0126	0.0196
16611361	0.0000	32	2	1.0000	3	33	11.3333	0.0303	0.3333	0.0556
16800892	0.0000	0	13	1.0000	14	1	0.9286	1.0000	0.0714	0.1333
16410827	0.0000	35	6	1.0000	7	36	5.8571	0.0278	0.1429	0.0465
15238161	0.0000	81	50	8.0000	58	89	2.2586	0.0899	0.1379	0.1088
17201918	0.8715	24	36	1.1285	38	26	1.6019	0.0434	0.0297	0.0353
15070402	0.0000	23	169	3.0000	172	26	1.1163	0.1154	0.0174	0.0303
15850489	0.0000	40	10	3.0000	13	43	3.8462	0.0698	0.2308	0.1071
17565376	0.0000	25	31	3.0000	34	28	1.6471	0.1071	0.0882	0.0968
17677002	0.0000	2	16	1.0000	17	3	1.0588	0.3333	0.0588	0.1000
15560850	0.0000	11	11	3.0000	14	14	1.5714	0.2143	0.2143	0.2143
15619330	0.0000	13	45	2.0000	47	15	1.2340	0.1333	0.0426	0.0645
15882093	0.0000	35	45	0.0000	45	35	1.7778	0.0000	0.0000	0.0000
16787536	1.7698	15	50	0.2302	52	17	1.2840	0.0135	0.0044	0.0067
TOTAL	10.9941	648	1058	46.0059	1115	705	1.5399	0.0653	0.0413	0.0506
