#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	5.1111	141	0	71.8889	77	218	1.8975	0.3298	0.9336	0.4874
17029558	7.2598	397	2	58.7402	68	463	5.9744	0.1269	0.8638	0.2212
14691534	18.2654	329	13	106.7346	138	454	2.6106	0.2351	0.7734	0.3606
17503968	0.0000	250	0	4.0000	4	254	62.5000	0.0157	1.0000	0.0310
11604102	18.7658	145	6	96.2342	121	260	1.4030	0.3701	0.7953	0.5052
14675480	15.1253	99	0	54.8747	70	169	1.6304	0.3247	0.7839	0.4592
16517939	37.6256	301	31	199.3744	268	538	1.3792	0.3706	0.7439	0.4947
15615595	2.0000	148	0	27.0000	29	177	5.1724	0.1525	0.9310	0.2621
17465682	3.0000	308	0	58.0000	61	369	5.0984	0.1572	0.9508	0.2698
15328538	1.0000	165	12	42.0000	55	208	3.2364	0.2019	0.7636	0.3194
16027110	21.4340	320	9	123.5660	154	465	2.2755	0.2657	0.8024	0.3992
16968134	3.5727	299	2	59.4273	65	362	4.6857	0.1642	0.9143	0.2783
14624252	8.1605	196	0	101.8395	110	306	1.8560	0.3328	0.9258	0.4896
17206865	16.9808	218	11	128.0192	156	363	1.5768	0.3527	0.8206	0.4933
15018652	9.4388	88	1	63.5612	74	161	1.3303	0.3948	0.8589	0.5409
16611361	24.4673	76	45	127.5327	197	228	0.7384	0.5594	0.6474	0.6002
15784609	24.5079	186	2	123.4921	150	334	1.4167	0.3697	0.8233	0.5103
16800892	58.9318	397	57	343.0682	459	799	1.1175	0.4294	0.7474	0.5454
16410827	22.4228	301	22	132.5772	177	456	1.9515	0.2907	0.7490	0.4189
15238161	1.5818	358	0	16.4182	18	376	19.9768	0.0437	0.9121	0.0833
17201918	6.5887	289	4	28.4113	39	324	7.6818	0.0877	0.7285	0.1565
15070402	15.6200	278	3	81.3800	100	375	2.9662	0.2170	0.8138	0.3427
15850489	9.8982	209	35	104.1018	149	323	1.7040	0.3223	0.6987	0.4411
17565376	7.0151	305	0	31.9849	39	344	8.0004	0.0930	0.8201	0.1670
16026622	10.8255	199	10	137.1745	158	347	1.3913	0.3953	0.8682	0.5433
17677002	25.4502	225	3	150.5498	179	401	1.4159	0.3754	0.8411	0.5191
15560850	2.6355	86	1	33.3645	37	122	2.4226	0.2735	0.9017	0.4197
15619330	2.6501	221	2	26.3499	31	250	7.2790	0.1054	0.8500	0.1875
15882093	16.1150	289	2	100.8850	119	406	2.5808	0.2485	0.8478	0.3843
16787536	23.6564	145	1	119.3436	144	288	1.1782	0.4144	0.8288	0.5525
TOTAL	420.1059	6968	274	2751.8941	3446	10140	2.2235	0.2714	0.7986	0.4051
