#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	25.4232	5	11	67.5768	104	98	0.3983	0.6896	0.6498	0.6691
11604102	0.8744	1	0	23.1256	24	25	0.0781	0.9250	0.9636	0.9439
14624252	4.4129	7	210	26.5871	241	38	0.9187	0.6997	0.1103	0.1906
14675480	1.9434	3	3	22.0566	27	27	0.2942	0.8169	0.8169	0.8169
14691534	4.6106	17	0	21.3894	26	43	0.8312	0.4974	0.8227	0.6200
15018652	1.0092	2	3	49.9908	54	53	0.1113	0.9432	0.9258	0.9344
15070402	0.0000	6	1	1.0000	2	7	3.5000	0.1429	0.5000	0.2222
15238161	9.7945	39	105	42.2055	157	91	0.9796	0.4638	0.2688	0.3404
15328538	3.4112	0	3	2.5888	9	6	0.7124	0.4315	0.2876	0.3452
15560850	0.0000	11	1	4.0000	5	15	2.4000	0.2667	0.8000	0.4000
15615595	0.0000	2	0	5.0000	5	7	0.4000	0.7143	1.0000	0.8333
15619330	0.9708	4	12	32.0292	45	37	0.3771	0.8657	0.7118	0.7812
15784609	0.9507	1	19	26.0493	46	28	0.4554	0.9303	0.5663	0.7040
15850489	2.2609	5	0	6.7391	9	14	0.8068	0.4814	0.7488	0.5860
15882093	16.3819	19	5	156.6181	178	192	0.2269	0.8157	0.8799	0.8466
16026622	0.0000	2	30	22.0000	52	24	0.6154	0.9167	0.4231	0.5789
16027110	0.0000	5	5	0.0000	5	5	2.0000	0.0000	0.0000	0.0000
16410827	14.4351	26	19	114.5649	148	155	0.4016	0.7391	0.7741	0.7562
16517939	1.5686	11	6	10.4314	18	23	1.0316	0.4535	0.5795	0.5088
16611361	3.4066	1	0	16.5934	20	21	0.2203	0.7902	0.8297	0.8094
16787536	3.1291	5	3	12.8709	19	21	0.5857	0.6129	0.6774	0.6435
16800892	0.3333	3	4	7.6667	12	11	0.6111	0.6970	0.6389	0.6667
16968134	1.7803	15	7	30.2197	39	47	0.6098	0.6430	0.7749	0.7028
17029558	11.4550	15	44	24.5450	80	51	0.8807	0.4813	0.3068	0.3747
17201918	12.8468	28	6	40.1532	59	81	0.7940	0.4957	0.6806	0.5736
17206865	12.8504	12	11	31.1496	55	56	0.6518	0.5562	0.5664	0.5613
17465682	0.3774	1	46	17.6226	64	19	0.7403	0.9275	0.2754	0.4246
17503968	3.7168	2	142	3.2832	149	9	0.9914	0.3648	0.0220	0.0416
17565376	5.9585	4	69	9.0415	84	19	0.9400	0.4759	0.1076	0.1756
17677002	0.0000	2	3	10.0000	13	12	0.3846	0.8333	0.7692	0.8000
TOTAL	143.9015	254	768	837.0985	1749	1235	0.6666	0.6778	0.4786	0.5611
