#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	1.1184	129	212	12.8816	226	143	1.5138	0.0901	0.0570	0.0698
17029558	14.6117	145	216	17.3883	248	177	1.5146	0.0982	0.0701	0.0818
14691534	2.4557	183	190	13.5443	206	199	1.8226	0.0681	0.0657	0.0669
17503968	1.6347	34	92	2.3653	96	38	1.3295	0.0622	0.0246	0.0353
11604102	0.0000	30	57	2.0000	59	32	1.4746	0.0625	0.0339	0.0440
14675480	36.5920	476	456	66.4080	559	579	1.7327	0.1147	0.1188	0.1167
16517939	0.0000	20	64	3.0000	67	23	1.2537	0.1304	0.0448	0.0667
15615595	20.2777	322	524	61.7223	606	404	1.4295	0.1528	0.1019	0.1222
17465682	11.0753	194	271	9.9247	292	215	1.6304	0.0462	0.0340	0.0392
15328538	1.6397	147	92	10.3603	104	159	2.3138	0.0652	0.0996	0.0788
16027110	0.0000	46	40	5.0000	45	51	1.9111	0.0980	0.1111	0.1042
16968134	15.2700	249	283	21.7300	320	286	1.7102	0.0760	0.0679	0.0717
14624252	9.4875	190	189	19.5125	218	219	1.7821	0.0891	0.0895	0.0893
17206865	6.1867	194	150	12.8133	169	213	2.0721	0.0602	0.0758	0.0671
15018652	8.1769	113	51	14.8231	74	136	2.3267	0.1090	0.2003	0.1412
16611361	0.0000	47	61	8.0000	69	55	1.5652	0.1455	0.1159	0.1290
15784609	7.1872	123	177	17.8128	202	148	1.5207	0.1204	0.0882	0.1018
16800892	0.7580	97	126	10.2420	137	108	1.6333	0.0948	0.0748	0.0836
16410827	21.8127	250	358	18.1873	398	290	1.5824	0.0627	0.0457	0.0529
15238161	21.4324	315	296	20.5676	338	357	1.8711	0.0576	0.0609	0.0592
17201918	12.2568	157	295	12.7432	320	182	1.4508	0.0700	0.0398	0.0508
15070402	15.0206	140	128	10.9794	154	166	1.8378	0.0661	0.0713	0.0686
15850489	2.4862	48	60	5.5138	68	56	1.6248	0.0985	0.0811	0.0889
17565376	5.6018	112	267	10.3982	283	128	1.3590	0.0812	0.0367	0.0506
16026622	0.0000	56	46	6.0000	52	62	1.9615	0.0968	0.1154	0.1053
17677002	1.4898	132	113	11.5102	126	145	1.9563	0.0794	0.0914	0.0849
15560850	0.0000	48	42	3.0000	45	51	2.0000	0.0588	0.0667	0.0625
15619330	0.8129	89	167	11.1871	179	101	1.4347	0.1108	0.0625	0.0799
15882093	1.8101	57	481	7.1899	490	66	1.1017	0.1089	0.0147	0.0259
16787536	21.9513	289	344	35.0487	401	346	1.6333	0.1013	0.0874	0.0938
TOTAL	241.1460	4432	5848	461.8540	6551	5135	1.6060	0.0899	0.0705	0.0790
