#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	3.1069	1	7	5.8931	16	10	0.6942	0.5893	0.3683	0.4533
11604102	41.3600	8	87	55.6400	184	105	0.7411	0.5299	0.3024	0.3851
14624252	20.4609	49	37	38.5391	96	108	1.1090	0.3568	0.4014	0.3778
14675480	84.6827	1	117	135.3173	337	221	0.6014	0.6123	0.4015	0.4850
14691534	46.1621	8	372	50.8379	469	105	0.9087	0.4842	0.1084	0.1771
15018652	23.9227	0	55	43.0773	122	67	0.6469	0.6429	0.3531	0.4558
15070402	41.3604	5	210	90.6396	342	137	0.7496	0.6616	0.2650	0.3785
15238161	20.5528	30	36	200.4472	257	251	0.3368	0.7986	0.7800	0.7892
15328538	45.6737	8	37	83.3263	166	137	0.5462	0.6082	0.5020	0.5500
15560850	9.7263	0	152	36.2737	198	46	0.8168	0.7886	0.1832	0.2973
15615595	7.3608	3	8	89.6392	105	100	0.1749	0.8964	0.8537	0.8745
15619330	2.4373	1	61	13.5627	77	17	0.8368	0.7978	0.1761	0.2886
15784609	7.7131	1	48	17.2869	73	26	0.7769	0.6649	0.2368	0.3492
15850489	2.5268	3	139	6.4732	148	12	0.9765	0.5394	0.0437	0.0809
15882093	110.3954	5	185	203.6046	499	319	0.6020	0.6383	0.4080	0.4978
16026622	20.3304	14	34	21.6696	76	56	0.8991	0.3870	0.2851	0.3283
16027110	26.7195	12	139	41.2805	207	80	0.8585	0.5160	0.1994	0.2877
16410827	118.7611	11	95	164.2389	378	294	0.5946	0.5586	0.4345	0.4888
16517939	24.4837	14	124	35.5163	184	74	0.8831	0.4800	0.1930	0.2753
16611361	37.2278	9	89	30.7722	157	77	0.8613	0.3996	0.1960	0.2630
16787536	19.8965	2	163	29.1035	212	51	0.8722	0.5707	0.1373	0.2213
16800892	4.6504	73	35	21.3496	61	99	1.8467	0.2157	0.3500	0.2669
16968134	141.7182	1	312	145.2818	599	288	0.7591	0.5045	0.2425	0.3276
17029558	20.2567	13	55	38.7433	114	72	0.7742	0.5381	0.3399	0.4166
17201918	53.5112	82	254	79.4888	387	215	1.0065	0.3697	0.2054	0.2641
17206865	17.8551	23	165	49.1449	232	90	0.8873	0.5461	0.2118	0.3052
17465682	16.1577	38	50	122.8423	189	177	0.5511	0.6940	0.6500	0.6713
17503968	2.5012	13	5	48.4988	56	64	0.3661	0.7578	0.8660	0.8083
17565376	69.3607	15	146	70.6393	286	155	0.8055	0.4557	0.2470	0.3204
17677002	21.6299	19	121	39.3701	182	80	0.8881	0.4921	0.2163	0.3005
TOTAL	1062.5021	462	3338	2008.4979	6409	3533	0.7587	0.5685	0.3134	0.4040
