#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	0.8730	9	0	52.1270	53	62	0.1863	0.8408	0.9835	0.9066
17029558	27.1667	19	16	151.8333	195	198	0.3188	0.7668	0.7786	0.7727
14691534	5.5707	42	0	139.4293	145	187	0.3281	0.7456	0.9616	0.8399
17503968	23.6207	5	0	65.3793	89	94	0.3216	0.6955	0.7346	0.7145
11604102	16.7543	4	7	77.2457	101	98	0.2748	0.7882	0.7648	0.7763
14675480	1.9769	2	4	38.0231	44	42	0.1813	0.9053	0.8642	0.8843
16517939	6.1669	10	14	99.8331	120	116	0.2514	0.8606	0.8319	0.8460
15615595	0.9865	8	1	57.0135	59	66	0.1693	0.8638	0.9663	0.9122
17465682	2.8954	13	0	285.1046	288	301	0.0552	0.9472	0.9899	0.9681
15328538	0.0000	6	0	82.0000	82	88	0.0732	0.9318	1.0000	0.9647
16027110	17.5130	6	19	104.4870	141	128	0.3015	0.8163	0.7410	0.7769
16968134	13.0542	10	1	53.9458	68	77	0.3537	0.7006	0.7933	0.7441
14624252	0.9651	14	0	54.0349	55	69	0.2721	0.7831	0.9825	0.8715
17206865	11.3098	13	3	104.6902	119	129	0.2295	0.8116	0.8797	0.8443
15018652	0.9982	3	0	35.0018	36	39	0.1111	0.8975	0.9723	0.9334
16611361	2.8507	5	0	65.1493	68	73	0.1155	0.8925	0.9581	0.9241
15784609	0.9925	4	1	51.0075	53	56	0.1131	0.9108	0.9624	0.9359
16800892	11.3917	7	6	136.6083	154	155	0.1584	0.8813	0.8871	0.8842
16410827	14.2712	5	3	57.7288	75	77	0.2969	0.7497	0.7697	0.7596
15238161	7.3090	39	13	47.6910	68	94	0.8722	0.5074	0.7013	0.5888
17201918	11.5148	21	2	209.4852	223	242	0.1548	0.8656	0.9394	0.9010
15070402	5.5112	11	3	44.4888	53	61	0.3681	0.7293	0.8394	0.7805
15850489	0.0000	7	0	151.0000	151	158	0.0464	0.9557	1.0000	0.9773
17565376	32.7732	23	20	142.2268	195	198	0.3886	0.7183	0.7294	0.7238
16026622	8.5858	8	2	81.4142	92	98	0.2020	0.8308	0.8849	0.8570
17677002	5.9031	11	0	116.0969	122	133	0.1386	0.8729	0.9516	0.9106
15560850	0.9856	5	0	51.0144	52	57	0.1151	0.8950	0.9810	0.9360
15619330	2.8431	7	1	52.1569	56	62	0.1936	0.8412	0.9314	0.8840
15882093	4.8769	13	3	85.1231	93	103	0.2245	0.8264	0.9153	0.8686
16787536	8.6582	9	1	41.3418	51	59	0.3658	0.7007	0.8106	0.7517
TOTAL	248.3185	339	120	2732.6815	3101	3320	0.2281	0.8231	0.8812	0.8512
