#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	5.6693	2	3	24.3307	33	32	0.3233	0.7603	0.7373	0.7486
17029558	9.0000	1	7	90.0000	106	100	0.1604	0.9000	0.8491	0.8738
14691534	16.6981	2	19	133.3019	169	152	0.2231	0.8770	0.7888	0.8305
17503968	162.2458	5	167	503.7542	833	671	0.4013	0.7508	0.6047	0.6699
11604102	8.5000	3	11	151.5000	171	163	0.1316	0.9294	0.8860	0.9072
14675480	8.5465	1	11	80.4535	100	90	0.2055	0.8939	0.8045	0.8469
16517939	10.2196	11	10	133.7804	154	155	0.2027	0.8631	0.8687	0.8659
15615595	1.0000	4	3	31.0000	35	36	0.2286	0.8611	0.8857	0.8732
17465682	21.7249	8	87	217.2751	326	247	0.3581	0.8797	0.6665	0.7584
15328538	8.1744	4	50	151.8256	210	164	0.2961	0.9258	0.7230	0.8119
16027110	32.3811	4	20	247.6189	300	284	0.1879	0.8719	0.8254	0.8480
16968134	7.0000	7	0	94.0000	101	108	0.1386	0.8704	0.9307	0.8995
14624252	16.0000	2	34	92.0000	142	110	0.3662	0.8364	0.6479	0.7302
17206865	14.9586	0	8	159.0414	182	174	0.1261	0.9140	0.8739	0.8935
15018652	6.0000	0	6	25.0000	37	31	0.3243	0.8065	0.6757	0.7353
16611361	20.0000	5	1	50.0000	71	75	0.3662	0.6667	0.7042	0.6849
15784609	10.2734	6	5	119.7266	135	136	0.1576	0.8803	0.8869	0.8836
16800892	11.8793	1	19	112.1207	143	125	0.2229	0.8970	0.7841	0.8367
16410827	27.3811	5	11	72.6189	111	105	0.3908	0.6916	0.6542	0.6724
15238161	6.0000	7	4	55.0000	65	68	0.2615	0.8088	0.8462	0.8271
17201918	10.6930	2	127	175.3070	313	188	0.4463	0.9325	0.5601	0.6998
15070402	16.9039	0	26	152.0961	195	169	0.2200	0.9000	0.7800	0.8357
15850489	32.5082	13	129	147.4918	309	193	0.5648	0.7642	0.4773	0.5876
17565376	0.9283	28	26	65.0717	92	94	0.5970	0.6923	0.7073	0.6997
16026622	10.2014	2	64	124.7986	199	137	0.3829	0.9109	0.6271	0.7428
17677002	15.3092	4	22	150.6908	188	170	0.2197	0.8864	0.8015	0.8418
15560850	3.6667	1	4	64.3333	72	69	0.1204	0.9324	0.8935	0.9125
15619330	19.0000	0	10	70.0000	99	89	0.2929	0.7865	0.7071	0.7447
15882093	30.0000	2	14	120.0000	164	152	0.2805	0.7895	0.7317	0.7595
16787536	18.7109	0	53	121.2891	193	140	0.3716	0.8664	0.6284	0.7285
TOTAL	561.5736	130	951	3735.4264	5248	4427	0.3130	0.8438	0.7118	0.7722
