#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	1.8535	2	7	24.1465	33	28	0.3289	0.8624	0.7317	0.7917
11604102	5.5000	3	11	154.5000	171	163	0.1140	0.9479	0.9035	0.9251
14624252	6.6192	2	43	92.3808	142	101	0.3635	0.9147	0.6506	0.7603
14675480	8.6160	1	10	81.3840	100	91	0.1962	0.8943	0.8138	0.8522
14691534	18.7146	2	18	132.2854	169	153	0.2291	0.8646	0.7828	0.8216
15018652	5.0000	0	7	25.0000	37	30	0.3243	0.8333	0.6757	0.7463
15070402	16.0000	0	26	153.0000	195	169	0.2154	0.9053	0.7846	0.8407
15238161	3.5686	7	7	54.4314	65	65	0.2703	0.8374	0.8374	0.8374
15328538	4.7986	4	51	154.2014	210	163	0.2848	0.9460	0.7343	0.8268
15560850	3.5000	0	5	63.5000	72	67	0.1181	0.9478	0.8819	0.9137
15615595	1.0000	4	3	31.0000	35	36	0.2286	0.8611	0.8857	0.8732
15619330	13.0000	0	16	70.0000	99	83	0.2929	0.8434	0.7071	0.7692
15784609	8.2819	6	7	119.7181	135	134	0.1576	0.8934	0.8868	0.8901
15850489	33.9693	13	128	147.0307	309	194	0.5662	0.7579	0.4758	0.5846
15882093	17.0000	2	27	120.0000	164	139	0.2805	0.8633	0.7317	0.7921
16026622	7.1371	2	66	125.8629	199	135	0.3776	0.9323	0.6325	0.7537
16027110	33.9009	4	20	246.0991	300	284	0.1930	0.8665	0.8203	0.8428
16410827	12.2767	5	26	72.7233	111	90	0.3899	0.8080	0.6552	0.7236
16517939	10.2196	11	10	133.7804	154	155	0.2027	0.8631	0.8687	0.8659
16611361	19.0000	5	1	51.0000	71	75	0.3521	0.6800	0.7183	0.6986
16787536	16.5596	0	55	121.4404	193	138	0.3708	0.8800	0.6292	0.7338
16800892	12.0000	2	19	112.0000	143	126	0.2308	0.8889	0.7832	0.8327
16968134	3.0000	7	4	94.0000	101	104	0.1386	0.9038	0.9307	0.9171
17029558	5.0000	1	11	90.0000	106	96	0.1604	0.9375	0.8491	0.8911
17201918	10.2956	1	127	175.7044	313	187	0.4418	0.9396	0.5614	0.7028
17206865	11.9886	0	11	159.0114	182	171	0.1263	0.9299	0.8737	0.9009
17465682	29.3886	9	88	208.6114	326	247	0.3877	0.8446	0.6399	0.7281
17503968	104.3427	6	170	558.6573	833	669	0.3365	0.8351	0.6707	0.7439
17565376	1.9198	28	26	64.0802	92	94	0.6078	0.6817	0.6965	0.6890
17677002	10.8157	4	24	153.1843	188	168	0.2065	0.9118	0.8148	0.8606
TOTAL	435.2666	131	1024	3788.7334	5248	4355	0.3030	0.8700	0.7219	0.7891
