#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	19.9000	7	3	37.1000	60	64	0.4983	0.5797	0.6183	0.5984
11604102	1.0000	0	14	53.0000	68	54	0.2206	0.9815	0.7794	0.8689
14624252	0.0000	1	11	146.0000	157	147	0.0764	0.9932	0.9299	0.9605
14675480	0.0000	2	0	55.0000	55	57	0.0364	0.9649	1.0000	0.9821
14691534	0.7514	10	4	99.2486	104	110	0.1418	0.9023	0.9543	0.9276
15018652	1.0000	1	0	51.0000	52	53	0.0385	0.9623	0.9808	0.9714
15070402	9.1313	5	35	189.8687	234	204	0.2100	0.9307	0.8114	0.8670
15238161	0.0000	0	4	208.0000	212	208	0.0189	1.0000	0.9811	0.9905
15328538	1.0000	0	0	19.0000	20	20	0.0500	0.9500	0.9500	0.9500
15560850	0.8339	4	2	45.1661	48	50	0.1424	0.9033	0.9410	0.9218
15615595	0.0000	5	0	6.0000	6	11	0.8333	0.5455	1.0000	0.7059
15619330	3.6180	5	3	168.3820	175	177	0.0664	0.9513	0.9622	0.9567
15784609	0.0000	1	0	57.0000	57	58	0.0175	0.9828	1.0000	0.9913
15850489	0.0000	1	2	23.0000	25	24	0.1200	0.9583	0.9200	0.9388
15882093	0.8328	10	0	112.1672	113	123	0.0959	0.9119	0.9926	0.9506
16026622	15.1247	0	1	44.8753	61	60	0.2643	0.7479	0.7357	0.7417
16027110	10.0455	0	6	121.9545	138	132	0.1163	0.9239	0.8837	0.9034
16410827	0.0000	20	1	170.0000	171	190	0.1228	0.8947	0.9942	0.9418
16517939	2.0000	0	1	36.0000	39	38	0.0769	0.9474	0.9231	0.9351
16611361	0.0000	0	0	30.0000	30	30	0.0000	1.0000	1.0000	1.0000
16787536	11.4130	4	55	54.5870	121	70	0.5819	0.7798	0.4511	0.5716
16800892	7.3313	1	1	44.6687	53	53	0.1761	0.8428	0.8428	0.8428
16968134	7.6899	1	25	226.3101	259	235	0.1301	0.9630	0.8738	0.9162
17029558	2.6878	5	6	39.3122	48	47	0.2852	0.8364	0.8190	0.8276
17201918	20.3120	3	2	101.6880	124	125	0.2041	0.8135	0.8201	0.8168
17206865	14.0014	2	121	167.9986	303	184	0.4521	0.9130	0.5545	0.6899
17465682	1.3716	0	1	63.6284	66	65	0.0359	0.9789	0.9641	0.9714
17503968	0.0000	0	85	176.0000	261	176	0.3257	1.0000	0.6743	0.8055
17565376	5.4537	1	18	103.5463	127	110	0.1925	0.9413	0.8153	0.8738
17677002	4.6770	1	1	24.3230	30	30	0.2226	0.8108	0.8108	0.8108
TOTAL	140.1753	90	402	2674.8247	3217	2905	0.1965	0.9208	0.8315	0.8738
