#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	0.0000	0	0	53.0000	53	53	0.0000	1.0000	1.0000	1.0000
17029558	5.6869	0	23	175.3131	204	181	0.1406	0.9686	0.8594	0.9107
14691534	0.0000	0	1	145.0000	146	145	0.0068	1.0000	0.9932	0.9966
17503968	0.0000	0	0	89.0000	89	89	0.0000	1.0000	1.0000	1.0000
11604102	0.7629	0	5	98.2371	104	99	0.0554	0.9923	0.9446	0.9679
14675480	0.0000	0	4	40.0000	44	40	0.0909	1.0000	0.9091	0.9524
16517939	0.4825	1	17	102.5175	120	104	0.1540	0.9857	0.8543	0.9153
15615595	0.0000	1	1	59.0000	60	60	0.0333	0.9833	0.9833	0.9833
17465682	0.0000	20	0	288.0000	288	308	0.0694	0.9351	1.0000	0.9664
15328538	0.0000	0	0	82.0000	82	82	0.0000	1.0000	1.0000	1.0000
16027110	5.0000	0	16	124.0000	145	129	0.1448	0.9612	0.8552	0.9051
16968134	0.0000	1	1	73.0000	74	74	0.0270	0.9865	0.9865	0.9865
14624252	0.0000	0	0	56.0000	56	56	0.0000	1.0000	1.0000	1.0000
17206865	0.0000	2	5	114.0000	119	116	0.0588	0.9828	0.9580	0.9702
15018652	0.0000	0	0	39.0000	39	39	0.0000	1.0000	1.0000	1.0000
16611361	0.0000	0	1	69.0000	70	69	0.0143	1.0000	0.9857	0.9928
15784609	0.9857	1	1	53.0143	55	55	0.0543	0.9639	0.9639	0.9639
16800892	1.9903	1	9	148.0097	159	151	0.0754	0.9802	0.9309	0.9549
16410827	0.0000	1	2	75.0000	77	76	0.0390	0.9868	0.9740	0.9804
15238161	1.0000	0	11	99.0000	111	100	0.1081	0.9900	0.8919	0.9384
17201918	0.5455	5	2	237.4545	240	243	0.0314	0.9772	0.9894	0.9832
15070402	0.0000	0	4	59.0000	63	59	0.0635	1.0000	0.9365	0.9672
15850489	0.0000	1	0	151.0000	151	152	0.0066	0.9934	1.0000	0.9967
17565376	2.3038	0	23	175.6962	201	178	0.1259	0.9871	0.8741	0.9272
16026622	0.0000	0	4	89.0000	93	89	0.0430	1.0000	0.9570	0.9780
17677002	0.0000	0	1	121.0000	122	121	0.0082	1.0000	0.9918	0.9959
15560850	0.0000	0	0	52.0000	52	52	0.0000	1.0000	1.0000	1.0000
15619330	0.4286	1	1	55.5714	57	57	0.0426	0.9749	0.9749	0.9749
15882093	0.0000	4	0	94.0000	94	98	0.0426	0.9592	1.0000	0.9792
16787536	0.0000	0	2	49.0000	51	49	0.0392	1.0000	0.9608	0.9800
TOTAL	19.1860	39	134	3065.8140	3219	3124	0.0597	0.9814	0.9524	0.9667
