#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	0.0000	0	1	52.0000	53	52	0.0189	1.0000	0.9811	0.9905
11604102	21.5913	0	6	76.4087	104	98	0.2653	0.7797	0.7347	0.7565
14624252	0.0000	0	1	55.0000	56	55	0.0179	1.0000	0.9821	0.9910
14675480	1.1749	0	5	37.8251	44	39	0.1403	0.9699	0.8597	0.9114
14691534	1.9736	0	4	140.0264	146	142	0.0409	0.9861	0.9591	0.9724
15018652	0.0000	0	4	35.0000	39	35	0.1026	1.0000	0.8974	0.9459
15070402	15.9588	0	6	41.0412	63	57	0.3486	0.7200	0.6514	0.6840
15238161	53.0912	0	11	46.9088	111	100	0.5774	0.4691	0.4226	0.4446
15328538	0.0000	0	0	82.0000	82	82	0.0000	1.0000	1.0000	1.0000
15560850	0.9999	0	0	51.0001	52	52	0.0192	0.9808	0.9808	0.9808
15615595	2.4407	0	2	55.5593	60	58	0.0740	0.9579	0.9260	0.9417
15619330	4.9457	0	2	50.0543	57	55	0.1219	0.9101	0.8781	0.8938
15784609	1.0907	0	4	49.9093	55	51	0.0926	0.9786	0.9074	0.9417
15850489	0.0000	1	0	151.0000	151	152	0.0066	0.9934	1.0000	0.9967
15882093	7.3411	0	1	85.6589	94	93	0.0887	0.9211	0.9113	0.9161
16026622	4.0462	0	8	80.9538	93	85	0.1295	0.9524	0.8705	0.9096
16027110	18.8601	0	25	101.1399	145	120	0.3025	0.8428	0.6975	0.7633
16410827	18.1317	0	3	55.8683	77	74	0.2744	0.7550	0.7256	0.7400
16517939	2.2638	1	17	100.7362	120	104	0.1689	0.9686	0.8395	0.8994
16611361	4.5361	0	1	64.4639	70	69	0.0791	0.9343	0.9209	0.9275
16787536	3.7916	0	6	41.2084	51	45	0.1920	0.9157	0.8080	0.8585
16800892	10.0091	1	13	135.9909	159	147	0.1510	0.9251	0.8553	0.8888
16968134	1.2904	0	17	55.7096	74	57	0.2472	0.9774	0.7528	0.8505
17029558	31.9286	0	25	147.0714	204	179	0.2791	0.8216	0.7209	0.7680
17201918	18.3587	1	18	203.6413	240	223	0.1557	0.9132	0.8485	0.8797
17206865	4.1806	1	8	106.8194	119	112	0.1108	0.9537	0.8976	0.9248
17465682	0.9157	20	3	284.0843	288	305	0.0830	0.9314	0.9864	0.9581
17503968	3.4069	0	14	71.5931	89	75	0.1956	0.9546	0.8044	0.8731
17565376	38.9734	0	23	139.0266	201	178	0.3083	0.7810	0.6917	0.7336
17677002	3.8827	0	1	117.1173	122	121	0.0400	0.9679	0.9600	0.9639
TOTAL	275.1834	25	229	2714.8166	3219	3015	0.1644	0.9004	0.8434	0.8710
