#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	0.0000	0	1	52.0000	53	52	0.0189	1.0000	0.9811	0.9905
11604102	25.5907	2	2	76.4093	104	104	0.2845	0.7347	0.7347	0.7347
14624252	0.0000	0	1	55.0000	56	55	0.0179	1.0000	0.9821	0.9910
14675480	1.1749	0	5	37.8251	44	39	0.1403	0.9699	0.8597	0.9114
14691534	1.9736	0	4	140.0264	146	142	0.0409	0.9861	0.9591	0.9724
15018652	0.0000	0	4	35.0000	39	35	0.1026	1.0000	0.8974	0.9459
15070402	17.9587	0	4	41.0413	63	59	0.3486	0.6956	0.6514	0.6728
15238161	59.9668	0	4	47.0332	111	107	0.5763	0.4396	0.4237	0.4315
15328538	0.0000	0	0	82.0000	82	82	0.0000	1.0000	1.0000	1.0000
15560850	0.9999	0	0	51.0001	52	52	0.0192	0.9808	0.9808	0.9808
15615595	2.4407	0	1	56.5593	60	59	0.0573	0.9586	0.9427	0.9506
15619330	5.9711	0	1	50.0289	57	56	0.1223	0.8934	0.8777	0.8855
15784609	1.0907	0	3	50.9093	55	52	0.0744	0.9790	0.9256	0.9516
15850489	0.0000	1	0	151.0000	151	152	0.0066	0.9934	1.0000	0.9967
15882093	6.3948	0	2	85.6052	94	92	0.0893	0.9305	0.9107	0.9205
16026622	5.0461	2	6	81.9539	93	89	0.1403	0.9208	0.8812	0.9006
16027110	30.2520	0	13	101.7480	145	132	0.2983	0.7708	0.7017	0.7346
16410827	18.9532	0	2	56.0468	77	75	0.2721	0.7473	0.7279	0.7375
16517939	13.2182	1	6	100.7818	120	115	0.1685	0.8764	0.8398	0.8577
16611361	5.5361	0	0	64.4639	70	70	0.0791	0.9209	0.9209	0.9209
16787536	5.7291	1	4	41.2709	51	48	0.2104	0.8598	0.8092	0.8338
16800892	12.9945	3	10	136.0055	159	152	0.1635	0.8948	0.8554	0.8746
16968134	2.2368	0	16	55.7632	74	58	0.2464	0.9614	0.7536	0.8449
17029558	43.6173	4	13	147.3827	204	195	0.2971	0.7558	0.7225	0.7388
17201918	21.3323	1	15	203.6677	240	226	0.1556	0.9012	0.8486	0.8741
17206865	7.0695	1	4	107.9305	119	116	0.1014	0.9304	0.9070	0.9186
17465682	0.9157	0	3	284.0843	288	285	0.0136	0.9968	0.9864	0.9916
17503968	3.4069	0	14	71.5931	89	75	0.1956	0.9546	0.8044	0.8731
17565376	52.2311	2	10	138.7689	201	193	0.3196	0.7190	0.6904	0.7044
17677002	3.8827	1	1	117.1173	122	122	0.0482	0.9600	0.9600	0.9600
TOTAL	349.9834	19	149	2720.0166	3219	3089	0.1609	0.8805	0.8450	0.8624
