#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	18.8901	86	11	196.1099	226	301	0.5128	0.6515	0.8677	0.7443
17029558	88.4681	319	37	122.5319	248	530	1.7922	0.2312	0.4941	0.3150
14691534	40.9133	301	16	149.0867	206	491	1.7374	0.3036	0.7237	0.4278
17503968	17.4896	159	57	21.5104	96	198	2.4322	0.1086	0.2241	0.1463
11604102	1.1667	62	0	57.8333	59	121	1.0706	0.4780	0.9802	0.6426
14675480	67.8033	220	45	446.1967	559	734	0.5954	0.6079	0.7982	0.6902
16517939	9.8989	204	4	53.1011	67	267	3.2522	0.1989	0.7926	0.3180
15615595	109.2830	92	52	444.7170	606	646	0.4180	0.6884	0.7339	0.7104
17465682	65.5139	294	29	197.4861	292	557	1.3305	0.3546	0.6763	0.4652
15328538	13.0466	136	4	86.9534	104	236	1.4716	0.3684	0.8361	0.5115
16027110	9.4657	234	0	35.5343	45	279	5.4103	0.1274	0.7897	0.2193
16968134	101.0439	162	35	183.9561	320	447	0.9314	0.4115	0.5749	0.4797
14624252	24.5488	189	13	180.4512	218	394	1.0392	0.4580	0.8278	0.5897
17206865	32.8436	236	19	117.1564	169	386	1.7032	0.3035	0.6932	0.4222
15018652	8.7192	64	12	53.2808	74	126	1.1449	0.4229	0.7200	0.5328
16611361	8.3748	107	2	58.6252	69	174	1.7011	0.3369	0.8496	0.4825
15784609	30.7278	58	9	162.2722	202	251	0.4838	0.6465	0.8033	0.7164
16800892	17.8338	278	10	109.1662	137	405	2.2324	0.2695	0.7968	0.4028
16410827	95.6665	317	17	285.3335	398	698	1.0796	0.4088	0.7169	0.5207
15238161	62.7409	305	43	232.2591	338	600	1.2152	0.3871	0.6872	0.4952
17201918	89.1498	241	72	158.8502	320	489	1.2567	0.3248	0.4964	0.3927
15070402	41.3997	181	19	93.6003	154	316	1.5675	0.2962	0.6078	0.3983
15850489	12.4697	138	2	53.5303	68	204	2.2422	0.2624	0.7872	0.3936
17565376	65.5279	222	127	90.4721	283	378	1.4648	0.2393	0.3197	0.2737
16026622	6.3164	134	0	45.6836	52	186	2.6984	0.2456	0.8785	0.3839
17677002	16.0388	188	9	100.9612	126	305	1.6908	0.3310	0.8013	0.4685
15560850	0.0000	52	0	45.0000	45	97	1.1556	0.4639	1.0000	0.6338
15619330	17.7187	92	8	153.2813	179	263	0.6576	0.5828	0.8563	0.6936
15882093	143.1782	235	130	216.8218	490	595	1.0371	0.3644	0.4425	0.3997
16787536	66.0635	128	59	275.9365	401	470	0.6311	0.5871	0.6881	0.6336
TOTAL	1282.3009	5434	841	4427.6991	6551	11144	1.1536	0.3973	0.6759	0.5004
