#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	0.0000	7	2	6.0000	8	13	1.1250	0.4615	0.7500	0.5714
17029558	4.0520	4	6	7.9480	18	16	0.7807	0.4967	0.4416	0.4675
14691534	0.0000	10	2	29.0000	31	39	0.3871	0.7436	0.9355	0.8286
17503968	0.6389	0	84	23.3611	108	24	0.7837	0.9734	0.2163	0.3540
11604102	0.0000	0	14	29.0000	43	29	0.3256	1.0000	0.6744	0.8056
14675480	0.0000	2	0	15.0000	15	17	0.1333	0.8824	1.0000	0.9375
16517939	0.0000	0	0	1.0000	1	1	0.0000	1.0000	1.0000	1.0000
15615595	0.0000	6	0	1.0000	1	7	6.0000	0.1429	1.0000	0.2500
17465682	1.3716	1	0	9.6284	11	12	0.2156	0.8024	0.8753	0.8373
15328538	0.0000	0	0	12.0000	12	12	0.0000	1.0000	1.0000	1.0000
16027110	11.6868	0	6	83.3132	101	95	0.1751	0.8770	0.8249	0.8501
16968134	1.7898	0	28	43.2102	73	45	0.4081	0.9602	0.5919	0.7324
14624252	0.0000	2	11	28.0000	39	30	0.3333	0.9333	0.7179	0.8116
17206865	9.4606	1	110	77.5394	197	88	0.6115	0.8811	0.3936	0.5441
15018652	0.0000	1	0	0.0000	0	1	1.0000	0.0000	0.0000	0.0000
16611361	0.0000	0	0	3.0000	3	3	0.0000	1.0000	1.0000	1.0000
15784609	0.0000	1	0	3.0000	3	4	0.3333	0.7500	1.0000	0.8571
16800892	0.0000	1	1	13.0000	14	14	0.1429	0.9286	0.9286	0.9286
16410827	0.0000	18	1	6.0000	7	24	2.7143	0.2500	0.8571	0.3871
15238161	0.0000	0	4	54.0000	58	54	0.0690	1.0000	0.9310	0.9643
17201918	19.3120	3	1	17.6880	38	40	0.6135	0.4422	0.4655	0.4535
15070402	7.5785	4	39	125.4215	172	137	0.2941	0.9155	0.7292	0.8118
15850489	0.0000	2	2	11.0000	13	13	0.3077	0.8462	0.8462	0.8462
17565376	6.6003	1	12	15.3997	34	23	0.5765	0.6696	0.4529	0.5403
16026622	6.0852	0	1	1.9148	9	8	0.7872	0.2393	0.2128	0.2253
17677002	0.0000	1	1	16.0000	17	17	0.1176	0.9412	0.9412	0.9412
15560850	1.0000	1	0	13.0000	14	15	0.1429	0.8667	0.9286	0.8966
15619330	1.0272	8	1	44.9728	47	54	0.2133	0.8328	0.9569	0.8905
15882093	0.0000	10	0	45.0000	45	55	0.2222	0.8182	1.0000	0.9000
16787536	9.1370	3	16	26.8630	52	39	0.5411	0.6888	0.5166	0.5904
TOTAL	79.7401	87	342	762.2599	1184	929	0.4297	0.8205	0.6438	0.7215
