#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
17029558	0.0000	0	0	1.0000	1	1	0.0000	1.0000	1.0000	1.0000
14691534	0.0000	0	0	1.0000	1	1	0.0000	1.0000	1.0000	1.0000
11604102	0.0000	0	0	2.0000	2	2	0.0000	1.0000	1.0000	1.0000
14675480	0.0000	0	0	7.0000	7	7	0.0000	1.0000	1.0000	1.0000
16517939	0.0000	1	0	0.0000	0	1	1.0000	0.0000	0.0000	0.0000
17465682	0.0000	0	0	13.0000	13	13	0.0000	1.0000	1.0000	1.0000
15328538	0.0000	0	0	14.0000	14	14	0.0000	1.0000	1.0000	1.0000
16027110	0.0000	0	0	2.0000	2	2	0.0000	1.0000	1.0000	1.0000
16968134	0.0000	0	0	2.0000	2	2	0.0000	1.0000	1.0000	1.0000
17206865	0.0000	0	2	15.0000	17	15	0.1176	1.0000	0.8824	0.9375
15018652	0.0000	7	0	0.0000	0	7	1.0000	0.0000	0.0000	0.0000
16611361	0.0000	0	0	1.0000	1	1	0.0000	1.0000	1.0000	1.0000
15784609	0.0000	1	0	0.0000	0	1	1.0000	0.0000	0.0000	0.0000
16800892	0.0000	2	0	1.0000	1	3	2.0000	0.3333	1.0000	0.5000
15238161	1.2941	3	0	0.7059	2	5	2.1471	0.1412	0.3529	0.2017
17201918	0.0000	0	2	1.0000	3	1	0.6667	1.0000	0.3333	0.5000
15070402	0.4737	1	0	23.5263	24	25	0.0614	0.9411	0.9803	0.9603
15850489	0.0000	1	0	0.0000	0	1	1.0000	0.0000	0.0000	0.0000
17565376	0.0000	1	2	4.0000	6	5	0.5000	0.8000	0.6667	0.7273
17677002	0.0000	0	0	2.0000	2	2	0.0000	1.0000	1.0000	1.0000
15560850	0.0000	0	0	1.0000	1	1	0.0000	1.0000	1.0000	1.0000
16787536	0.0000	0	0	1.0000	1	1	0.0000	1.0000	1.0000	1.0000
TOTAL	1.7678	17	6	92.2322	100	111	0.2477	0.8309	0.9223	0.8742
