#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11604102	0.0000	0	3	4.0000	7	4	0.4286	1.0000	0.5714	0.7273
14691534	0.0000	0	0	2.0000	2	2	0.0000	1.0000	1.0000	1.0000
15070402	0.0000	0	0	8.0000	8	8	0.0000	1.0000	1.0000	1.0000
15784609	0.0000	0	0	4.0000	4	4	0.0000	1.0000	1.0000	1.0000
15850489	0.0000	0	2	7.0000	9	7	0.2222	1.0000	0.7778	0.8750
15882093	0.0000	0	0	6.0000	6	6	0.0000	1.0000	1.0000	1.0000
16410827	0.0000	0	1	8.0000	9	8	0.1111	1.0000	0.8889	0.9412
16611361	0.0000	0	0	1.0000	1	1	0.0000	1.0000	1.0000	1.0000
16787536	0.0000	0	1	2.0000	3	2	0.3333	1.0000	0.6667	0.8000
16800892	0.0000	0	4	1.0000	5	1	0.8000	1.0000	0.2000	0.3333
16968134	0.0000	0	0	6.0000	6	6	0.0000	1.0000	1.0000	1.0000
17677002	0.0000	0	3	8.0000	11	8	0.2727	1.0000	0.7273	0.8421
TOTAL	0.0000	0	14	57.0000	71	57	0.1972	1.0000	0.8028	0.8906
