#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	7.5375	1	7	38.4625	53	47	0.2932	0.8184	0.7257	0.7693
17029558	26.3965	5	12	95.6035	134	127	0.3239	0.7528	0.7135	0.7326
14691534	16.8249	5	17	116.1751	150	138	0.2588	0.8418	0.7745	0.8068
17503968	70.9455	3	71	256.0545	398	330	0.3642	0.7759	0.6434	0.7034
11604102	20.5553	2	7	58.4447	86	81	0.3437	0.7215	0.6796	0.6999
14675480	19.1738	0	50	149.8262	219	169	0.3159	0.8865	0.6841	0.7723
16517939	32.2718	1	5	99.7282	137	133	0.2794	0.7498	0.7279	0.7387
15615595	6.8746	4	10	52.1254	69	63	0.3025	0.8274	0.7554	0.7898
17465682	17.2390	8	22	167.7610	207	193	0.2282	0.8692	0.8104	0.8388
15328538	21.4926	1	24	92.5074	138	115	0.3369	0.8044	0.6703	0.7313
16027110	86.5014	2	9	102.4986	198	191	0.4924	0.5366	0.5177	0.5270
16968134	67.9422	6	30	221.0578	319	295	0.3258	0.7493	0.6930	0.7201
14624252	92.2860	1	25	101.7140	219	195	0.5401	0.5216	0.4644	0.4914
17206865	33.9617	10	51	165.0383	250	209	0.3798	0.7897	0.6602	0.7191
15018652	9.4588	2	14	47.5412	71	59	0.3586	0.8058	0.6696	0.7314
16611361	6.2652	4	5	69.7348	81	80	0.1885	0.8717	0.8609	0.8663
15784609	8.2856	8	15	96.7144	120	113	0.2607	0.8559	0.8060	0.8302
16800892	20.5762	4	65	192.4238	278	217	0.3222	0.8867	0.6922	0.7775
16410827	79.0467	9	30	242.9533	352	331	0.3354	0.7340	0.6902	0.7114
15238161	66.5569	21	30	361.4431	458	449	0.2567	0.8050	0.7892	0.7970
17201918	103.8737	18	75	262.1263	441	384	0.4464	0.6826	0.5944	0.6355
15070402	37.2202	10	10	157.7798	205	205	0.2791	0.7697	0.7697	0.7697
15850489	11.0529	7	12	109.9471	133	128	0.2260	0.8590	0.8267	0.8425
17565376	26.1755	3	22	104.8245	153	134	0.3345	0.7823	0.6851	0.7305
16026622	13.3660	3	36	63.6340	113	80	0.4634	0.7954	0.5631	0.6594
17677002	9.0131	6	8	108.9869	126	124	0.1826	0.8789	0.8650	0.8719
15560850	15.4200	8	8	62.5800	86	86	0.3653	0.7277	0.7277	0.7277
15619330	21.5019	10	28	103.4981	153	135	0.3889	0.7667	0.6765	0.7187
15882093	84.8482	10	22	259.1518	366	354	0.3193	0.7321	0.7081	0.7199
16787536	21.4500	5	23	89.5500	134	116	0.3690	0.7720	0.6683	0.7164
TOTAL	1054.1137	177	743	4049.8863	5847	5281	0.3376	0.7669	0.6926	0.7279
