#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	9.4859	1	7	36.5141	53	47	0.3299	0.7769	0.6889	0.7303
11604102	19.2963	2	7	59.7037	86	81	0.3290	0.7371	0.6942	0.7150
14624252	99.3422	1	25	94.6578	219	195	0.5723	0.4854	0.4322	0.4573
14675480	13.5096	0	50	155.4904	219	169	0.2900	0.9201	0.7100	0.8015
14691534	17.7040	5	17	115.2960	150	138	0.2647	0.8355	0.7686	0.8007
15018652	9.6998	2	14	47.3002	71	59	0.3620	0.8017	0.6662	0.7277
15070402	29.0975	10	10	165.9025	205	205	0.2395	0.8093	0.8093	0.8093
15238161	78.2548	23	32	347.7452	458	449	0.2909	0.7745	0.7593	0.7668
15328538	24.6320	1	22	91.3680	138	117	0.3452	0.7809	0.6621	0.7166
15560850	16.5160	7	8	61.4840	86	85	0.3665	0.7233	0.7149	0.7191
15615595	7.3645	4	10	51.6355	69	63	0.3096	0.8196	0.7483	0.7824
15619330	21.6468	10	26	105.3532	153	137	0.3768	0.7690	0.6886	0.7266
15784609	6.3655	8	15	98.6345	120	113	0.2447	0.8729	0.8220	0.8466
15850489	10.7168	7	12	110.2832	133	128	0.2234	0.8616	0.8292	0.8451
15882093	86.9696	10	20	259.0304	366	356	0.3196	0.7276	0.7077	0.7175
16026622	13.1049	3	36	63.8951	113	80	0.4611	0.7987	0.5654	0.6621
16027110	83.0106	2	10	104.9894	198	190	0.4799	0.5526	0.5302	0.5412
16410827	70.0986	11	29	252.9014	352	334	0.3128	0.7572	0.7185	0.7373
16517939	27.7627	1	6	103.2373	137	132	0.2537	0.7821	0.7536	0.7676
16611361	5.9193	4	5	70.0807	81	80	0.1842	0.8760	0.8652	0.8706
16787536	17.7990	5	24	92.2010	134	115	0.3492	0.8017	0.6881	0.7406
16800892	19.9673	5	65	193.0327	278	218	0.3236	0.8855	0.6944	0.7784
16968134	53.1428	5	39	226.8572	319	285	0.3045	0.7960	0.7112	0.7512
17029558	27.7617	6	13	93.2383	134	127	0.3490	0.7342	0.6958	0.7145
17201918	111.7446	18	75	254.2554	441	384	0.4643	0.6621	0.5765	0.6164
17206865	38.3499	10	51	160.6501	250	209	0.3974	0.7687	0.6426	0.7000
17465682	17.7667	8	22	167.2333	207	193	0.2308	0.8665	0.8079	0.8362
17503968	73.7216	3	70	254.2784	398	331	0.3686	0.7682	0.6389	0.6976
17565376	24.5748	3	24	104.4252	153	132	0.3371	0.7911	0.6825	0.7328
17677002	10.6434	6	9	106.3566	126	123	0.2035	0.8647	0.8441	0.8543
TOTAL	1045.9692	181	753	4048.0308	5847	5275	0.3386	0.7674	0.6923	0.7279
