#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	1.0000	3	7	25.0000	33	29	0.3333	0.8621	0.7576	0.8065
11604102	13.3126	1	3	154.6874	171	169	0.1012	0.9153	0.9046	0.9099
14624252	12.4508	5	34	95.5492	142	113	0.3623	0.8456	0.6729	0.7494
14675480	10.4368	5	4	85.5632	100	101	0.1944	0.8472	0.8556	0.8514
14691534	23.1404	12	11	134.8596	169	170	0.2730	0.7933	0.7980	0.7956
15018652	5.0000	1	7	25.0000	37	31	0.3514	0.8065	0.6757	0.7353
15070402	31.6187	10	3	160.3813	195	202	0.2288	0.7940	0.8225	0.8080
15238161	2.5686	1	6	56.4314	65	60	0.1472	0.9405	0.8682	0.9029
15328538	10.4171	20	19	180.5829	210	211	0.2353	0.8558	0.8599	0.8579
15560850	3.4762	4	5	63.5238	72	71	0.1733	0.8947	0.8823	0.8884
15615595	0.9198	5	2	32.0802	35	38	0.2263	0.8442	0.9166	0.8789
15619330	16.9651	1	10	72.0349	99	90	0.2825	0.8004	0.7276	0.7623
15784609	9.0912	3	4	121.9088	135	134	0.1192	0.9098	0.9030	0.9064
15850489	54.1208	20	37	217.8792	309	292	0.3596	0.7462	0.7051	0.7251
15882093	21.0000	4	19	124.0000	164	149	0.2683	0.8322	0.7561	0.7923
16026622	53.9889	15	5	140.0111	199	209	0.3718	0.6699	0.7036	0.6863
16027110	34.7414	1	7	258.2586	300	294	0.1425	0.8784	0.8609	0.8696
16410827	16.2767	2	22	72.7233	111	91	0.3629	0.7992	0.6552	0.7200
16517939	11.3324	10	6	136.6676	154	158	0.1775	0.8650	0.8875	0.8761
16611361	19.0000	8	1	51.0000	71	78	0.3944	0.6538	0.7183	0.6846
16787536	17.7858	5	26	149.2142	193	172	0.2528	0.8675	0.7731	0.8176
16800892	13.0000	5	12	118.0000	143	136	0.2098	0.8676	0.8252	0.8459
16968134	4.5961	11	7	89.4039	101	105	0.2237	0.8515	0.8852	0.8680
17029558	6.0000	3	5	95.0000	106	104	0.1321	0.9135	0.8962	0.9048
17201918	18.0610	9	114	180.9390	313	208	0.4507	0.8699	0.5781	0.6946
17206865	10.0539	5	6	165.9461	182	181	0.1157	0.9168	0.9118	0.9143
17465682	63.5634	14	20	242.4366	326	320	0.2993	0.7576	0.7437	0.7506
17503968	79.3711	24	165	588.6289	833	692	0.3222	0.8506	0.7066	0.7720
17565376	3.6322	12	18	70.3678	92	86	0.3656	0.8182	0.7649	0.7906
17677002	17.5231	7	7	163.4769	188	188	0.1677	0.8696	0.8696	0.8696
TOTAL	584.4440	226	592	4071.5560	5248	4882	0.2672	0.8340	0.7758	0.8039
