#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	8.1040	3	18	199.8960	226	211	0.1288	0.9474	0.8845	0.9149
17029558	52.4980	2	68	127.5020	248	182	0.4939	0.7006	0.5141	0.5930
14691534	22.8769	2	66	117.1231	206	142	0.4412	0.8248	0.5686	0.6731
17503968	3.4986	2	78	14.5014	96	20	0.8698	0.7251	0.1511	0.2500
11604102	0.0000	2	0	59.0000	59	61	0.0339	0.9672	1.0000	0.9833
14675480	59.2530	13	78	421.7470	559	494	0.2688	0.8537	0.7545	0.8010
16517939	3.5457	2	14	49.4543	67	55	0.2917	0.8992	0.7381	0.8107
15615595	26.7819	4	169	410.2181	606	441	0.3297	0.9302	0.6769	0.7836
17465682	11.5211	5	79	201.4789	292	218	0.3271	0.9242	0.6900	0.7901
15328538	8.9469	2	10	85.0531	104	96	0.2014	0.8860	0.8178	0.8505
16027110	6.6443	1	1	37.3557	45	45	0.1921	0.8301	0.8301	0.8301
16968134	66.4737	3	48	205.5263	320	275	0.3671	0.7474	0.6423	0.6908
14624252	9.6217	8	17	191.3783	218	209	0.1588	0.9157	0.8779	0.8964
17206865	25.2470	23	22	121.7530	169	170	0.4157	0.7162	0.7204	0.7183
15018652	4.3842	3	12	57.6158	74	65	0.2619	0.8864	0.7786	0.8290
16611361	2.9535	2	1	65.0465	69	70	0.0863	0.9292	0.9427	0.9359
15784609	12.9109	5	23	166.0891	202	184	0.2025	0.9027	0.8222	0.8606
16800892	0.0000	1	28	109.0000	137	110	0.2117	0.9909	0.7956	0.8826
16410827	58.0752	20	30	309.9248	398	388	0.2715	0.7988	0.7787	0.7886
15238161	23.2364	6	81	233.7636	338	263	0.3261	0.8888	0.6916	0.7779
17201918	26.8683	1	129	164.1317	320	192	0.4902	0.8549	0.5129	0.6411
15070402	21.4756	8	42	90.5244	154	120	0.4641	0.7544	0.5878	0.6608
15850489	8.5976	6	9	50.4024	68	65	0.3470	0.7754	0.7412	0.7579
17565376	10.6784	3	194	78.3216	283	92	0.7338	0.8513	0.2768	0.4177
16026622	0.9765	1	2	49.0235	52	51	0.0765	0.9612	0.9428	0.9519
17677002	9.6829	2	24	92.3171	126	104	0.2832	0.8877	0.7327	0.8028
15560850	0.9214	0	0	44.0786	45	45	0.0205	0.9795	0.9795	0.9795
15619330	6.0865	1	21	151.9135	179	159	0.1569	0.9554	0.8487	0.8989
15882093	20.6281	15	296	173.3719	490	209	0.6768	0.8295	0.3538	0.4961
16787536	58.5944	10	83	259.4056	401	328	0.3780	0.7909	0.6469	0.7117
TOTAL	571.0828	156	1643	4336.9172	6551	5064	0.3618	0.8564	0.6620	0.7468
