#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	0.0000	105	1	7.0000	8	112	13.2500	0.0625	0.8750	0.1167
17029558	5.4885	416	2	10.5115	18	432	23.5271	0.0243	0.5840	0.0467
14691534	5.0562	360	1	24.9438	31	390	11.8083	0.0640	0.8046	0.1185
17503968	43.5292	283	47	17.4708	108	344	3.4586	0.0508	0.1618	0.0773
11604102	3.7283	107	7	32.2717	43	143	2.7379	0.2257	0.7505	0.3470
14675480	0.0000	102	0	15.0000	15	117	6.8000	0.1282	1.0000	0.2273
16517939	0.0000	245	0	1.0000	1	246	245.0000	0.0041	1.0000	0.0081
15615595	0.0000	170	0	1.0000	1	171	170.0000	0.0058	1.0000	0.0116
17465682	1.8424	306	0	9.1576	11	317	27.9857	0.0289	0.8325	0.0558
15328538	0.0000	109	0	12.0000	12	121	9.0833	0.0992	1.0000	0.1805
16027110	14.0469	297	5	81.9531	101	393	3.1292	0.2085	0.8114	0.3318
16968134	17.5417	296	4	51.4583	73	365	4.3499	0.1410	0.7049	0.2350
14624252	4.4947	178	9	25.5053	39	208	4.9101	0.1226	0.6540	0.2065
17206865	33.4744	253	103	60.5256	197	347	1.9770	0.1744	0.3072	0.2225
15018652	0.0000	53	0	0.0000	0	53	1.0000	0.0000	0.0000	0.0000
16611361	0.0000	65	0	3.0000	3	68	21.6667	0.0441	1.0000	0.0845
15784609	0.0000	93	0	3.0000	3	96	31.0000	0.0313	1.0000	0.0606
16800892	0.0000	314	4	10.0000	14	324	22.7143	0.0309	0.7143	0.0592
16410827	0.8239	258	0	6.1761	7	265	36.9748	0.0233	0.8823	0.0454
15238161	9.5425	317	3	45.4575	58	372	5.6818	0.1222	0.7837	0.2114
17201918	12.6167	409	0	25.3833	38	447	11.0952	0.0568	0.6680	0.1047
15070402	35.0580	289	17	119.9420	172	444	1.9829	0.2701	0.6973	0.3894
15850489	3.6054	157	0	9.3946	13	170	12.3543	0.0553	0.7227	0.1027
17565376	8.2845	298	9	16.7155	34	323	9.2731	0.0518	0.4916	0.0936
16026622	3.8681	178	0	5.1319	9	187	20.2076	0.0274	0.5702	0.0524
17677002	0.0000	196	1	16.0000	17	212	11.5882	0.0755	0.9412	0.1397
15560850	1.4163	88	0	12.5837	14	102	6.3869	0.1234	0.8988	0.2170
15619330	8.7852	180	1	37.2148	47	226	4.0380	0.1647	0.7918	0.2726
15882093	2.0443	321	1	41.9557	45	365	7.2010	0.1149	0.9323	0.2047
16787536	14.6630	138	7	30.3370	52	183	3.0704	0.1658	0.5834	0.2582
TOTAL	229.9103	6581	222	732.0897	1184	7543	5.9400	0.0971	0.6183	0.1678
