#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	0.5580	11	2	12.4420	15	24	0.9039	0.5184	0.8295	0.6380
11604102	2.5717	5	4	18.4283	25	26	0.4629	0.7088	0.7371	0.7227
14624252	2.8340	18	6	23.1660	32	44	0.8386	0.5265	0.7239	0.6096
14675480	3.1168	6	5	28.8832	37	38	0.3815	0.7601	0.7806	0.7702
14691534	3.1241	66	31	27.8759	62	97	1.6149	0.2874	0.4496	0.3506
15018652	0.0000	2	3	10.0000	13	12	0.3846	0.8333	0.7692	0.8000
15070402	8.0025	34	22	25.9975	56	68	1.1429	0.3823	0.4642	0.4193
15238161	1.0000	30	4	18.0000	23	49	1.5217	0.3673	0.7826	0.5000
15328538	10.7789	22	31	81.2211	123	114	0.5185	0.7125	0.6603	0.6854
15560850	1.6463	7	5	15.3537	22	24	0.6203	0.6397	0.6979	0.6676
15615595	3.6011	21	2	18.3989	24	43	1.1084	0.4279	0.7666	0.5492
15619330	0.0000	20	12	23.0000	35	43	0.9143	0.5349	0.6571	0.5897
15784609	1.8704	15	14	69.1296	85	86	0.3632	0.8038	0.8133	0.8085
15850489	13.8200	17	131	66.1800	211	97	0.7669	0.6823	0.3136	0.4297
15882093	27.1341	51	6	43.8659	77	122	1.0927	0.3596	0.5697	0.4409
16026622	5.6977	18	62	16.3023	84	40	1.0202	0.4076	0.1941	0.2629
16027110	0.0000	17	13	24.0000	37	41	0.8108	0.5854	0.6486	0.6154
16410827	3.5758	17	2	17.4242	23	38	0.9816	0.4585	0.7576	0.5713
16517939	0.2196	58	11	24.7804	36	83	1.9228	0.2986	0.6883	0.4165
16611361	0.0000	17	1	8.0000	9	25	2.0000	0.3200	0.8889	0.4706
16787536	10.4875	14	13	30.5125	54	55	0.6942	0.5548	0.5650	0.5599
16800892	1.9593	20	18	52.0407	72	74	0.5550	0.7033	0.7228	0.7129
16968134	6.8659	29	5	41.1341	53	77	0.7711	0.5342	0.7761	0.6328
17029558	5.4332	59	9	26.5668	41	91	1.7911	0.2919	0.6480	0.4025
17201918	2.4945	23	16	101.5055	120	127	0.3458	0.7993	0.8459	0.8219
17206865	4.1295	27	7	24.8705	36	56	1.0592	0.4441	0.6908	0.5407
17465682	12.7072	44	74	138.2928	225	195	0.5809	0.7092	0.6146	0.6585
17503968	45.3482	60	119	311.6518	476	417	0.4713	0.7474	0.6547	0.6980
17565376	5.9414	59	8	23.0586	37	88	1.9714	0.2620	0.6232	0.3689
17677002	0.9377	33	23	33.0623	57	67	0.9989	0.4935	0.5800	0.5333
TOTAL	185.8555	820	659	1355.1445	2200	2361	0.7568	0.5740	0.6160	0.5942
