#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	0.0000	27	51	2.0000	53	29	1.4717	0.0690	0.0377	0.0488
17029558	0.0000	102	181	14.0000	195	116	1.4513	0.1207	0.0718	0.0900
14691534	0.8730	54	138	6.1270	145	61	1.3302	0.1004	0.0423	0.0595
17503968	1.4071	50	82	5.5929	89	57	1.4990	0.0981	0.0628	0.0766
11604102	0.0000	40	96	5.0000	101	45	1.3465	0.1111	0.0495	0.0685
14675480	0.9933	27	39	4.0067	44	32	1.5226	0.1252	0.0911	0.1054
16517939	0.9857	42	112	7.0143	120	50	1.2915	0.1403	0.0585	0.0825
15615595	0.0000	36	53	6.0000	59	42	1.5085	0.1429	0.1017	0.1188
17465682	0.0000	125	256	32.0000	288	157	1.3229	0.2038	0.1111	0.1438
15328538	0.0000	13	80	2.0000	82	15	1.1341	0.1333	0.0244	0.0412
16027110	0.9936	43	133	7.0064	141	51	1.2553	0.1374	0.0497	0.0730
16968134	1.7059	37	65	1.2941	68	40	1.5251	0.0324	0.0190	0.0240
14624252	0.0000	16	51	4.0000	55	20	1.2182	0.2000	0.0727	0.1067
17206865	1.9642	92	101	16.0358	119	110	1.6384	0.1458	0.1348	0.1401
15018652	0.0000	21	32	4.0000	36	25	1.4722	0.1600	0.1111	0.1311
16611361	0.4396	22	64	3.5604	68	26	1.2712	0.1369	0.0524	0.0758
15784609	0.0000	20	50	3.0000	53	23	1.3208	0.1304	0.0566	0.0789
16800892	4.9278	136	135	14.0722	154	155	1.7917	0.0908	0.0914	0.0911
16410827	1.0604	52	71	2.9396	75	56	1.6541	0.0525	0.0392	0.0449
15238161	0.0000	33	62	6.0000	68	39	1.3971	0.1538	0.0882	0.1121
17201918	0.0000	70	206	17.0000	223	87	1.2377	0.1954	0.0762	0.1097
15070402	0.0000	11	50	3.0000	53	14	1.1509	0.2143	0.0566	0.0896
15850489	0.0000	96	132	19.0000	151	115	1.5099	0.1652	0.1258	0.1429
17565376	4.7934	85	182	8.2066	195	98	1.3938	0.0837	0.0421	0.0560
16026622	0.0000	60	84	8.0000	92	68	1.5652	0.1176	0.0870	0.1000
17677002	0.0000	51	115	7.0000	122	58	1.3607	0.1207	0.0574	0.0778
15560850	0.0000	9	48	4.0000	52	13	1.0962	0.3077	0.0769	0.1231
15619330	0.0000	47	47	9.0000	56	56	1.6786	0.1607	0.1607	0.1607
15882093	0.5020	32	88	4.4980	93	37	1.2957	0.1216	0.0484	0.0692
16787536	0.8730	21	47	3.1270	51	25	1.3505	0.1251	0.0613	0.0823
TOTAL	21.5190	1470	2851	228.4810	3101	1720	1.4004	0.1328	0.0737	0.0948
