#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	33.7371	0	2	83.2629	119	117	0.3003	0.7116	0.6997	0.7056
17029558	18.0595	12	29	41.9405	89	72	0.6636	0.5825	0.4712	0.5210
14691534	7.3349	1	3	60.6651	71	69	0.1596	0.8792	0.8544	0.8666
17503968	146.0000	0	14	24.0000	184	170	0.8696	0.1412	0.1304	0.1356
11604102	5.0000	0	2	23.0000	30	28	0.2333	0.8214	0.7667	0.7931
14675480	2.0204	1	3	40.9796	46	44	0.1309	0.9314	0.8909	0.9107
16517939	1.1617	0	2	36.8383	40	38	0.0790	0.9694	0.9210	0.9446
15615595	0.0000	0	0	5.0000	5	5	0.0000	1.0000	1.0000	1.0000
17465682	48.3774	1	0	25.6226	74	75	0.6673	0.3416	0.3463	0.3439
15328538	0.6389	1	4	9.3611	14	11	0.4028	0.8510	0.6686	0.7489
16027110	6.0000	0	0	33.0000	39	39	0.1538	0.8462	0.8462	0.8462
16968134	17.3045	0	7	212.6955	237	230	0.1026	0.9248	0.8974	0.9109
14624252	61.7766	1	156	84.2234	302	147	0.7244	0.5729	0.2789	0.3752
17206865	20.1141	18	8	99.8859	128	138	0.3603	0.7238	0.7804	0.7510
15018652	2.0556	1	2	65.9444	70	69	0.0722	0.9557	0.9421	0.9488
16611361	3.7399	0	0	22.2601	26	26	0.1438	0.8562	0.8562	0.8562
15784609	6.9497	0	10	63.0503	80	70	0.2119	0.9007	0.7881	0.8407
16800892	1.1304	0	3	21.8696	26	23	0.1589	0.9509	0.8411	0.8926
16410827	17.8096	0	10	157.1904	185	175	0.1503	0.8982	0.8497	0.8733
15238161	16.0551	0	97	186.9449	300	203	0.3769	0.9209	0.6231	0.7433
17201918	22.8111	0	8	66.1889	97	89	0.3176	0.7437	0.6824	0.7117
15070402	1.0000	2	0	60.0000	61	63	0.0492	0.9524	0.9836	0.9677
15850489	0.8109	0	0	10.1891	11	11	0.0737	0.9263	0.9263	0.9263
17565376	31.3412	0	24	68.6588	124	100	0.4463	0.6866	0.5537	0.6130
16026622	3.7813	0	28	27.2187	59	31	0.5387	0.8780	0.4613	0.6049
17677002	2.0000	1	1	12.0000	15	15	0.2667	0.8000	0.8000	0.8000
15560850	2.0000	0	1	36.0000	39	38	0.0769	0.9474	0.9231	0.9351
15619330	10.1111	10	7	110.8889	128	131	0.2118	0.8465	0.8663	0.8563
15882093	8.5550	2	4	226.4450	239	237	0.0609	0.9555	0.9475	0.9514
16787536	6.4182	1	2	25.5818	34	33	0.2770	0.7752	0.7524	0.7636
TOTAL	504.0940	52	427	1940.9060	2872	2497	0.3423	0.7773	0.6758	0.7230
