#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
15018652	0.0000	15	0	0.0000	0	15	1.0000	0.0000	0.0000	0.0000
15328538	0.0000	28	11	3.0000	14	31	2.7857	0.0968	0.2143	0.1333
17206865	0.0000	13	16	1.0000	17	14	1.7059	0.0714	0.0588	0.0645
17565376	0.0000	30	4	2.0000	6	32	5.6667	0.0625	0.3333	0.1053
TOTAL	0.0000	86	31	6.0000	37	92	3.1622	0.0652	0.1622	0.0930
