#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	1.0450	45	14	0.9550	16	47	3.7528	0.0203	0.0597	0.0303
11604102	6.7884	102	169	8.2116	184	117	1.5097	0.0702	0.0446	0.0546
14624252	0.5787	73	95	0.4213	96	74	1.7560	0.0057	0.0044	0.0050
14675480	12.7126	203	305	19.2874	337	235	1.5451	0.0821	0.0572	0.0674
14691534	11.4006	182	445	12.5994	469	206	1.3612	0.0612	0.0269	0.0373
15018652	3.6804	123	112	6.3196	122	133	1.9564	0.0475	0.0518	0.0496
15070402	15.7297	302	302	24.2703	342	342	1.8121	0.0710	0.0710	0.0710
15238161	2.3235	195	233	21.6765	257	219	1.6744	0.0990	0.0843	0.0911
15328538	8.0680	119	152	5.9320	166	133	1.6811	0.0446	0.0357	0.0397
15560850	36.8958	116	137	24.1042	198	177	1.4641	0.1362	0.1217	0.1286
15615595	0.0000	69	99	6.0000	105	75	1.6000	0.0800	0.0571	0.0667
15619330	0.4607	33	75	1.5393	77	35	1.4086	0.0440	0.0200	0.0275
15784609	4.0168	110	63	5.9832	73	120	2.4249	0.0499	0.0820	0.0620
15850489	4.5666	160	140	3.4334	148	168	2.0579	0.0204	0.0232	0.0217
15882093	17.8345	289	456	25.1655	499	332	1.5287	0.0758	0.0504	0.0606
16026622	0.9262	44	75	0.0738	76	45	1.5780	0.0016	0.0010	0.0012
16027110	3.9978	137	198	5.0022	207	146	1.6377	0.0343	0.0242	0.0283
16410827	9.1795	213	356	12.8205	378	235	1.5296	0.0546	0.0339	0.0418
16517939	14.7209	122	160	9.2791	184	146	1.6126	0.0636	0.0504	0.0562
16611361	6.7226	97	144	6.2774	157	110	1.5779	0.0571	0.0400	0.0470
16787536	3.7109	85	203	5.2891	212	94	1.3760	0.0563	0.0249	0.0346
16800892	0.8513	39	58	2.1487	61	42	1.6041	0.0512	0.0352	0.0417
16968134	35.5160	266	543	20.4840	599	322	1.4099	0.0636	0.0342	0.0445
17029558	4.4422	110	104	5.5578	114	120	1.9162	0.0463	0.0488	0.0475
17201918	27.3112	171	350	9.6888	387	208	1.4168	0.0466	0.0250	0.0326
17206865	8.6472	173	212	11.3528	232	193	1.6968	0.0588	0.0489	0.0534
17465682	8.4715	275	168	12.5285	189	296	2.3887	0.0423	0.0663	0.0517
17503968	0.8931	164	48	7.1069	56	172	3.8017	0.0413	0.1269	0.0623
17565376	8.0561	94	267	10.9439	286	113	1.2904	0.0968	0.0383	0.0549
17677002	1.4722	49	178	2.5278	182	53	1.2553	0.0477	0.0139	0.0215
TOTAL	261.0199	4160	5861	286.9801	6409	4708	1.6043	0.0610	0.0448	0.0516
