#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	2.0550	7	10	3.9450	16	13	1.1909	0.3035	0.2466	0.2721
17029558	17.1491	84	75	21.8509	114	123	1.5452	0.1776	0.1917	0.1844
14691534	46.8023	34	378	44.1977	469	125	0.9783	0.3536	0.0942	0.1488
17503968	3.7397	60	4	48.2603	56	112	1.2096	0.4309	0.8618	0.5745
11604102	12.6591	7	159	12.3409	184	32	0.9710	0.3857	0.0671	0.1143
14675480	23.4422	5	288	25.5578	337	54	0.9390	0.4733	0.0758	0.1307
16517939	36.6456	19	108	39.3544	184	95	0.8894	0.4143	0.2139	0.2821
15615595	5.8696	22	16	83.1304	105	111	0.4178	0.7489	0.7917	0.7697
17465682	11.4927	43	68	109.5073	189	164	0.6481	0.6677	0.5794	0.6204
15328538	50.6289	32	31	84.3711	166	167	0.6845	0.5052	0.5083	0.5067
16027110	26.8767	54	151	29.1233	207	110	1.1202	0.2648	0.1407	0.1837
16968134	87.7089	22	445	66.2911	599	176	0.9261	0.3767	0.1107	0.1711
14624252	16.3696	36	54	25.6304	96	78	1.1080	0.3286	0.2670	0.2946
17206865	20.9340	31	170	41.0660	232	93	0.9566	0.4416	0.1770	0.2527
15018652	5.9228	8	108	8.0772	122	22	0.9994	0.3671	0.0662	0.1122
16611361	10.7386	12	134	12.2614	157	35	0.9983	0.3503	0.0781	0.1277
15784609	16.6690	30	38	18.3310	73	65	1.1598	0.2820	0.2511	0.2657
16800892	5.4304	67	39	16.5696	61	89	1.8267	0.1862	0.2716	0.2209
16410827	52.2706	11	280	45.7294	378	109	0.9081	0.4195	0.1210	0.1878
15238161	7.4761	60	59	190.5239	257	258	0.4921	0.7385	0.7413	0.7399
17201918	65.5883	149	244	77.4117	387	292	1.1850	0.2651	0.2000	0.2280
15070402	20.0385	21	281	40.9615	342	82	0.9416	0.4995	0.1198	0.1932
15850489	12.5687	18	116	19.4313	148	50	0.9903	0.3886	0.1313	0.1963
17565376	52.0416	71	188	45.9584	286	169	1.0876	0.2719	0.1607	0.2020
16026622	17.0673	54	41	17.9327	76	89	1.4746	0.2015	0.2360	0.2174
17677002	13.1698	33	146	22.8302	182	69	1.0559	0.3309	0.1254	0.1819
15560850	64.3454	6	56	77.6546	198	148	0.6381	0.5247	0.3922	0.4489
15619330	10.0508	18	50	16.9492	77	45	1.0136	0.3766	0.2201	0.2779
15882093	40.2191	37	381	77.7809	499	155	0.9183	0.5018	0.1559	0.2379
16787536	27.7503	16	148	36.2497	212	80	0.9045	0.4531	0.1710	0.2483
TOTAL	783.7205	1067	4266	1359.2795	6409	3210	0.9544	0.4235	0.2121	0.2826
