Ontology	support	precision	recall	f1 score
CHEBI_EXT	0.0000	0.0000	0.0000
CL_EXT	0.6667	0.0914	0.1608
GO_BP_EXT	0.3986	0.1986	0.2651
GO_CC_EXT	0.6154	0.2667	0.3721
GO_MF_EXT	0.0000	0.0000	0.0000
MOP_EXT	0.0000	0.0000	0.0000
NCBITaxon_EXT	0.0000	0.0000	0.0000
PR_EXT	0.6000	0.0682	0.1224
SO_EXT	0.6364	0.1944	0.2979
UBERON_EXT	0.3636	0.1504	0.2128
