Ontology	support	precision	recall	f1 score
CHEBI_EXT	0.0000	0.0000	0.0000
CL_EXT	0.7857	0.0629	0.1164
GO_BP_EXT	0.2273	0.0523	0.0850
GO_CC_EXT	0.3750	0.1000	0.1579
GO_MF_EXT	0.0000	0.0000	0.0000
MOP_EXT	0.0000	0.0000	0.0000
NCBITaxon_EXT	0.0000	0.0000	0.0000
PR_EXT	0.0000	0.0000	0.0000
SO_EXT	0.3333	0.0972	0.1505
UBERON_EXT	0.1250	0.0301	0.0485
